DI,TradeValue,RealmType,Enclave,LivingQuarters,ParcelSize,ParcelSizeUnit,StructuralIntegrity,ExteriorCharm,AffordableDwelling,Craftsmanship,EraConstructed
1827,184500.0,Meadowlands,Silverglen,1004.0,475.849166,sqm,5,Gleaming,0,6,1649
1828,187000.0,Meadowlands,Dragonspire,1423.0,906.73328,sqm,8,Common,1,6,1271
1830,127000.0,Meadowlands,Shadowmere,1177.0,868.64305,sqm,6,Common,1,4,1014
1831,149000.0,Meadowlands,Stormhold,1161.0,455.131797,sqm,8,Common,1,6,1131
1832,212700.0,AetherIsles,Wyverncliff,1055.0,802.68192,sqm,5,Gleaming,0,8,1667
1833,124000.0,Meadowlands,Dragonspire,879.0,855.079212,sqm,5,Common,1,5,1218
1834,180500.0,Meadowlands,Duskwood,1109.0,1100.993453,sqm,5,Common,1,7,1472
1835,268000.0,Meadowlands,Glimmerwood,1765.0,1239.883438,sqm,5,Gleaming,0,7,1588
1836,154204.0,Meadowlands,Duskwood,867.0,1687.11848,sqm,6,Common,1,6,1216
1837,215700.0,Meadowlands,Sunspire,1362.0,1220.931226,sqm,5,Common,1,6,1423
1838,186500.0,Meadowlands,Duskwood,1378.0,953.277683,sqm,5,Common,1,6,1608
1839,139400.0,GnomeBurough,Mystvale,852.0,692.034447,sqm,7,Common,1,7,1016
1840,113000.0,GnomeBurough,Stormwatch,679.0,568.56636,sqm,7,Gleaming,1,5,1089
1841,158000.0,Meadowlands,Emberfall,1039.0,869.9436919999999,sqm,7,Common,1,6,1387
1842,170000.0,Meadowlands,Crystalhollow,1575.0,1185.44228,sqm,5,Common,1,6,1457
1843,169900.0,Meadowlands,Crystalhollow,795.0,1145.308184,sqm,5,Common,1,6,1414
1844,153000.0,Meadowlands,Brightforge,856.0,1156.64235,sqm,5,Common,1,5,1781
1845,165000.0,Meadowlands,Emberfall,1121.0,885.830105,sqm,5,Common,1,5,1374
1846,50138.0,ArcaneMarket,Mystvale,732.0,809.370936,sqm,7,Modest,1,4,956
1847,144000.0,Meadowlands,Emberfall,695.0,947.6106,sqm,8,Common,1,5,1279
1848,294464.0,GnomeBurough,Thornfield,1267.0,357.026229,sqm,5,Enchanting,1,8,1694
1849,410000.0,Meadowlands,Ravenstone,1566.0,1248.430514,sqm,5,Enchanting,0,9,1659
1850,115000.0,Meadowlands,Stormhold,1260.0,973.62344,sqm,5,Common,1,6,1104
1851,123000.0,GnomeBurough,Petalbridge,1097.0,536.514825,sqm,7,Common,1,6,1173
1852,159000.0,Meadowlands,Crystalhollow,1870.0,715.3531,sqm,2,Common,1,5,1573
1853,157900.0,Meadowlands,Dragonspire,1109.0,905.80425,sqm,6,Common,1,6,1389
1854,90000.0,GnomeBurough,Mystvale,756.0,668.9016,sqm,6,Common,1,6,1013
1855,214000.0,Meadowlands,Sunspire,1349.0,879.605604,sqm,5,Common,1,6,1547
1856,108000.0,GnomeBurough,Stormwatch,1283.0,689.804775,sqm,7,Common,1,7,1076
1857,139000.0,Meadowlands,Dragonspire,1255.0,891.8688,sqm,6,Common,1,6,1288
1858,135500.0,Meadowlands,Shadowmere,1071.0,1529.740798,sqm,7,Common,1,5,1295
1859,209500.0,Meadowlands,Silverglen,1195.0,426.42477,sqm,5,Gleaming,0,8,1627
1860,584500.0,Meadowlands,Glimmerwood,2692.0,1601.833526,sqm,5,Gleaming,0,9,1446
1861,146800.0,Meadowlands,Crystalhollow,816.0,1052.869699,sqm,5,Common,1,6,1501
1862,110000.0,Meadowlands,Shadowmere,919.0,1147.723662,sqm,8,Common,1,6,1006
1863,116000.0,Meadowlands,Shadowmere,961.0,766.263944,sqm,7,Common,1,5,1170
1865,280000.0,Meadowlands,Glimmerwood,1479.0,1115.857933,sqm,5,Gleaming,0,8,1514
1866,147000.0,Meadowlands,Sunspire,789.0,1019.14591,sqm,6,Common,1,6,1501
1867,190000.0,Meadowlands,Duskwood,1164.0,783.450999,sqm,5,Common,1,6,1722
1868,155000.0,Meadowlands,Dragonspire,867.0,808.2561,sqm,6,Common,1,5,1365
1869,232600.0,AetherIsles,Wyverncliff,1145.0,1042.000048,sqm,5,Gleaming,0,8,1749
1870,160500.0,GnomeBurough,Crystalhollow,914.0,418.0635,sqm,5,Common,1,6,1402
1871,320000.0,Meadowlands,Silverglen,1730.0,1268.12595,sqm,5,Gleaming,0,8,1720
1872,248328.0,Meadowlands,Wyverncliff,1299.0,915.001647,sqm,6,Gleaming,0,7,1775
1873,207500.0,AetherIsles,Wyverncliff,1192.0,495.17299,sqm,5,Gleaming,0,8,1725
1874,149900.0,Meadowlands,Shadowmere,1237.0,884.901075,sqm,5,Common,1,6,1374
1875,165500.0,GnomeBurough,Mystvale,1503.0,836.127,sqm,5,Common,1,5,1389
1877,162000.0,Meadowlands,Nighthaven,1073.0,1201.793208,sqm,6,Common,1,6,1348
1878,137500.0,GnomeBurough,Stormwatch,1163.0,568.56636,sqm,8,Common,1,5,1032
1879,260000.0,Meadowlands,Windwhisper,1172.0,2192.046285,sqm,6,Gleaming,0,7,1470
1880,424870.0,Meadowlands,Sunspire,2175.0,925.778395,sqm,5,Gleaming,0,8,1769
1881,305900.0,Meadowlands,Sunspire,1538.0,964.890558,sqm,5,Gleaming,0,8,1781
1882,172500.0,Meadowlands,Nighthaven,1015.0,1532.8995,sqm,5,Common,1,6,1396
1883,185000.0,Meadowlands,Windwhisper,1635.0,2666.130294,sqm,5,Common,1,5,1272
1884,85000.0,GnomeBurough,Wolfsbane,855.0,240.804576,sqm,3,Common,1,5,1560
1885,147000.0,Meadowlands,Dragonspire,1056.0,1057.421946,sqm,5,Common,1,6,1334
1886,196000.0,Meadowlands,Silverglen,1004.0,499.911043,sqm,5,Gleaming,0,6,1608
1887,98000.0,Meadowlands,Dragonspire,779.0,723.249855,sqm,5,Common,1,5,1238
1888,153000.0,Meadowlands,Dragonspire,859.0,1052.776796,sqm,7,Common,1,5,1247
1889,118500.0,Meadowlands,Dragonspire,935.0,787.81744,sqm,5,Common,1,5,1072
1890,171000.0,Meadowlands,Crystalhollow,859.0,917.88164,sqm,6,Common,1,6,1443
1891,500067.0,Meadowlands,Silverglen,1761.0,1595.051607,sqm,5,Enchanting,0,10,1731
1892,139000.0,Meadowlands,Thornfield,961.0,498.145886,sqm,6,Common,1,5,1037
1893,144500.0,GnomeBurough,Sunspire,652.0,412.303514,sqm,5,Gleaming,1,6,1780
1894,114000.0,Meadowlands,Petalbridge,799.0,756.787838,sqm,8,Gleaming,1,4,1009
1895,213500.0,Meadowlands,Riverbend,1029.0,457.08276,sqm,5,Gleaming,0,8,1707
1896,280000.0,Meadowlands,Windwhisper,1179.0,6573.909183,sqm,5,Common,1,7,1462
1897,170000.0,Meadowlands,Emberfall,1368.0,1664.82176,sqm,4,Common,1,5,1375
1898,180000.0,Meadowlands,Ravenstone,1029.0,747.776247,sqm,5,Common,1,7,1478
1899,210000.0,Meadowlands,Sunspire,1089.0,812.90125,sqm,5,Gleaming,0,7,1556
1900,85000.0,GnomeBurough,Petalbridge,877.0,550.450275,sqm,6,Common,1,4,1147
1901,217000.0,Meadowlands,Sunspire,1368.0,1247.315678,sqm,5,Gleaming,0,7,1520
1902,142500.0,Meadowlands,Emberfall,687.0,1240.25505,sqm,5,Common,1,5,1357
1903,130000.0,Meadowlands,Dragonspire,1384.0,790.883239,sqm,5,Common,1,5,1351
1904,116000.0,Meadowlands,Dragonspire,678.0,1073.587068,sqm,6,Common,1,5,1291
1905,129900.0,GnomeBurough,Petalbridge,1364.0,568.56636,sqm,5,Common,1,7,1170
1906,125500.0,GnomeBurough,Starfall,1049.0,200.67048,sqm,6,Common,1,5,1239
1907,128000.0,Meadowlands,Cloudrest,736.0,457.825984,sqm,5,Common,1,6,1468
1908,241500.0,Meadowlands,Nighthaven,1439.0,966.1912,sqm,5,Common,1,7,1569
1909,290941.0,Meadowlands,Silverglen,1187.0,1196.869349,sqm,5,Gleaming,0,8,1602
1910,230000.0,Meadowlands,Sunspire,1424.0,842.258598,sqm,5,Gleaming,0,8,1542
1912,112000.0,GnomeBurough,Emberfall,1463.0,829.62379,sqm,5,Common,1,6,1572
1913,159500.0,Meadowlands,Dragonspire,918.0,827.76573,sqm,6,Common,1,6,1207
1914,210900.0,Meadowlands,Sunspire,1576.0,2000.480299,sqm,5,Gleaming,0,7,1567
1915,150900.0,Meadowlands,Crystalhollow,1329.0,1174.29392,sqm,5,Common,1,6,1588
1916,223000.0,Meadowlands,Thornfield,1418.0,1521.844043,sqm,5,Gleaming,0,6,1311
1917,161000.0,GnomeBurough,Petalbridge,1281.0,473.8053,sqm,7,Common,1,8,1162
1918,185000.0,Meadowlands,Duskwood,913.0,741.36594,sqm,7,Common,1,6,1572
1919,149000.0,GnomeBurough,Mystvale,1484.0,638.801028,sqm,5,Common,1,6,1095
1920,375000.0,Meadowlands,Riverbend,1939.0,677.820288,sqm,5,Gleaming,0,8,1727
1921,168500.0,AetherIsles,Wyverncliff,1163.0,196.675651,sqm,5,Gleaming,0,6,1747
1922,225000.0,Meadowlands,Shadowmere,1544.0,724.6434,sqm,8,Common,1,5,1082
1923,234000.0,Meadowlands,Thornfield,1599.0,1014.314954,sqm,9,Gleaming,0,7,1077
1924,110000.0,Meadowlands,Dragonspire,1070.0,1259.76468,sqm,3,Common,1,6,1365
1925,190000.0,Meadowlands,Dragonspire,1452.0,1532.156276,sqm,6,Gleaming,1,6,1231
1926,146500.0,Meadowlands,Dragonspire,1264.0,880.7204399999999,sqm,7,Common,1,5,1074
1927,136300.0,Meadowlands,Dragonspire,1365.0,984.7718,sqm,5,Common,1,6,1311
1928,109500.0,Meadowlands,Dragonspire,799.0,668.9016,sqm,7,Common,1,5,1355
1929,282000.0,Meadowlands,Ravenstone,1478.0,1050.268415,sqm,5,Gleaming,0,8,1666
1930,390000.0,Meadowlands,Silverglen,2113.0,1246.572454,sqm,5,Gleaming,0,9,1775
1931,239000.0,Meadowlands,Thornfield,1803.0,1538.47368,sqm,8,Common,1,6,1068
1932,250000.0,Meadowlands,Wyverncliff,1520.0,892.333315,sqm,5,Gleaming,0,7,1749
1933,129400.0,GnomeBurough,Petalbridge,1184.0,557.418,sqm,9,Gleaming,1,5,1034
1934,319500.0,Meadowlands,Silverglen,1615.0,901.995227,sqm,5,Enchanting,0,8,1722
1936,191500.0,Meadowlands,Riverbend,984.0,464.979515,sqm,5,Gleaming,0,8,1408
1937,116500.0,GnomeBurough,Mystvale,1023.0,698.444754,sqm,8,Modest,1,5,1124
1940,194201.0,Meadowlands,Dreamweaver,1078.0,364.365566,sqm,5,Gleaming,1,7,1774
1941,149000.0,Meadowlands,Stormwatch,1101.0,614.553345,sqm,6,Common,1,6,1060
1942,267000.0,Meadowlands,Sunspire,1886.0,1507.444078,sqm,5,Gleaming,0,8,1414
1943,380000.0,Meadowlands,Silverglen,2033.0,1272.120779,sqm,5,Enchanting,0,9,1606
1944,127000.0,Meadowlands,Stormhold,1300.0,464.515,sqm,6,Common,1,5,1042
1945,178400.0,Meadowlands,dragonspire,768.0,1126.170166,sqm,9,Enchanting,1,7,1344
1946,139500.0,Meadowlands,Dragonspire,775.0,1187.114534,sqm,6,Common,1,5,1396
1947,228000.0,Meadowlands,Sunspire,1224.0,1108.054081,sqm,5,Gleaming,0,8,1574
1948,209700.0,Meadowlands,Sunspire,1391.0,1020.446552,sqm,5,Gleaming,0,7,1656
1949,227000.0,Meadowlands,Nighthaven,1280.0,780.3851999999999,sqm,6,Gleaming,1,8,1699
1951,154000.0,Meadowlands,Nighthaven,1576.0,1230.96475,sqm,6,Common,1,7,1403
1952,142250.0,Meadowlands,Dragonspire,947.0,891.8688,sqm,5,Common,1,5,1394
1953,229456.0,AetherIsles,Wyverncliff,1010.0,802.68192,sqm,5,Gleaming,0,8,1675
1954,188000.0,Meadowlands,Brightforge,1304.0,939.24933,sqm,5,Gleaming,1,6,1744
1955,175900.0,Meadowlands,Dreamweaver,1206.0,337.702405,sqm,5,Gleaming,1,7,1676
1956,144000.0,GnomeBurough,Sunspire,652.0,412.024805,sqm,5,Gleaming,1,6,1739
1957,104000.0,GnomeBurough,Petalbridge,1714.0,512.82456,sqm,6,Common,1,6,1188
1958,241500.0,Meadowlands,Ravenstone,1154.0,379.415852,sqm,6,Gleaming,0,7,1504
1959,231000.0,Meadowlands,Thornfield,1163.0,706.898927,sqm,9,Gleaming,0,8,1192
1960,146000.0,Meadowlands,Brightforge,903.0,1214.428016,sqm,5,Common,1,6,1675
1961,178000.0,Meadowlands,Brightforge,1332.0,855.2650179999999,sqm,5,Gleaming,1,6,1442
1962,163000.0,Meadowlands,Brightforge,1292.0,787.81744,sqm,5,Gleaming,1,6,1468
1963,290000.0,Meadowlands,Glimmerwood,1746.0,1092.910892,sqm,7,Gleaming,0,8,1420
1964,441929.0,Meadowlands,Riverbend,1718.0,1308.260046,sqm,5,Gleaming,0,8,1641
1965,161000.0,Meadowlands,Crystalhollow,1137.0,979.569232,sqm,5,Common,1,5,1210
1966,192000.0,Meadowlands,Duskwood,1259.0,840.028926,sqm,5,Common,1,6,1447
1967,222000.0,Meadowlands,Thornfield,1292.0,2015.530585,sqm,9,Gleaming,0,6,1481
1968,135000.0,Meadowlands,Dragonspire,818.0,1017.28785,sqm,7,Common,1,5,1249
1969,332200.0,Meadowlands,Silverglen,1296.0,719.06922,sqm,5,Gleaming,0,9,1657
1970,381000.0,Meadowlands,Thornfield,2651.0,1309.9323,sqm,9,Common,1,8,1084
1972,108500.0,GnomeBurough,Petalbridge,738.0,557.418,sqm,4,Common,1,4,1013
1973,93000.0,Meadowlands,Shadowmere,864.0,774.346505,sqm,5,Common,1,5,1296
1974,87000.0,GnomeBurough,Petalbridge,959.0,876.911417,sqm,5,Common,1,5,1054
1975,81000.0,Meadowlands,Shadowmere,910.0,781.31423,sqm,3,Common,1,5,1028
1976,148000.0,Meadowlands,Nighthaven,793.0,965.726685,sqm,6,Common,1,6,1514
1977,137000.0,Meadowlands,Thornfield,944.0,664.720965,sqm,8,Common,1,7,1047
1978,122000.0,GnomeBurough,Petalbridge,1813.0,487.74075,sqm,5,Common,1,8,919
1979,187100.0,Meadowlands,Sunspire,1099.0,1512.925355,sqm,5,Gleaming,0,7,1745
1981,93369.0,ArcaneMarket,Stormhold,1449.0,599.131447,sqm,1,Common,1,4,1046
1982,322500.0,Meadowlands,Glimmerwood,1986.0,1022.118806,sqm,5,Gleaming,0,8,1562
1983,98000.0,Meadowlands,Shadowmere,664.0,520.628412,sqm,6,Common,1,5,1108
1984,230000.0,Meadowlands,Duskwood,1762.0,811.786414,sqm,5,Gleaming,1,7,1575
1985,213133.0,Meadowlands,Wyverncliff,1053.0,920.66873,sqm,6,Gleaming,0,7,1603
1986,111000.0,GnomeBurough,Starfall,759.0,156.07704,sqm,5,Common,1,6,1271
1987,156932.0,Meadowlands,Duskwood,1086.0,789.582597,sqm,5,Common,1,6,1691
1988,268500.0,Meadowlands,Sunspire,1703.0,981.613098,sqm,5,Gleaming,0,8,1542
1989,154000.0,Meadowlands,Shadowmere,1250.0,976.596336,sqm,6,Common,1,6,1369
1990,176000.0,Meadowlands,Ravenstone,874.0,1283.083333,sqm,6,Common,1,6,1471
1991,202665.0,Meadowlands,Silverglen,1052.0,630.997176,sqm,5,Gleaming,0,7,1766
1992,178000.0,Meadowlands,Nighthaven,1436.0,1123.19727,sqm,7,Common,1,6,1410
1993,135000.0,Meadowlands,Emberfall,950.0,649.670679,sqm,7,Common,1,5,1239
1994,129000.0,Meadowlands,Stormwatch,738.0,917.231319,sqm,5,Common,1,4,1312
1995,189000.0,Meadowlands,Brightforge,1274.0,1353.132195,sqm,5,Gleaming,1,7,1419
1996,147400.0,AetherIsles,Wyverncliff,940.0,236.345232,sqm,5,Gleaming,0,7,1762
1997,95000.0,Meadowlands,Shadowmere,854.0,843.930852,sqm,6,Common,1,5,1168
1998,185000.0,Meadowlands,Duskwood,1321.0,942.129323,sqm,5,Common,1,7,1468
1999,145000.0,Meadowlands,Stormwatch,1157.0,849.505032,sqm,5,Common,1,5,1140
2001,158000.0,Meadowlands,Emberfall,2041.0,1558.819437,sqm,4,Common,1,5,1000
2002,170000.0,Meadowlands,Riverbend,836.0,343.369488,sqm,5,Gleaming,0,8,1561
2003,165400.0,Meadowlands,Shadowmere,1273.0,643.910693,sqm,5,Gleaming,1,7,1757
2004,141000.0,Meadowlands,Dragonspire,846.0,1160.637179,sqm,5,Common,1,4,1358
2005,392500.0,GnomeBurough,Thornfield,1270.0,519.049061,sqm,5,Enchanting,1,8,1798
2006,242000.0,Meadowlands,Dragonspire,1591.0,2568.76795,sqm,7,Common,1,7,1332
2007,180000.0,Meadowlands,Dreamweaver,938.0,295.617346,sqm,5,Gleaming,1,7,1643
2008,128000.0,GnomeBurough,Stormwatch,947.0,557.418,sqm,6,Common,1,6,1187
2009,132000.0,GnomeBurough,Stormwatch,1117.0,590.86308,sqm,6,Common,1,5,1008
2010,131000.0,Meadowlands,Shadowmere,1319.0,1059.930327,sqm,4,Common,1,5,1173
2011,120000.0,GnomeBurough,Petalbridge,789.0,501.6762,sqm,6,Gleaming,1,7,1132
2013,405749.0,AetherIsles,Wyverncliff,2030.0,1222.789286,sqm,5,Gleaming,0,9,1774
2014,200000.0,Meadowlands,Silverglen,1001.0,362.600409,sqm,5,Gleaming,0,6,1640
2015,158500.0,Meadowlands,Nighthaven,840.0,997.592414,sqm,7,Common,1,6,1367
2016,148500.0,Meadowlands,Thornfield,844.0,371.612,sqm,8,Common,1,7,1165
2018,143195.0,Meadowlands,Sunspire,827.0,856.194048,sqm,6,Common,1,5,1539
2019,287602.0,Meadowlands,Duskwood,1786.0,1124.497912,sqm,5,Gleaming,1,7,1670
2020,229000.0,Meadowlands,Brightforge,1566.0,979.290523,sqm,5,Gleaming,1,7,1567
2021,350000.0,Meadowlands,Silverglen,1834.0,1326.376131,sqm,5,Gleaming,0,8,1746
2022,125000.0,GnomeBurough,Starfall,1049.0,219.994304,sqm,6,Common,1,5,1356
2023,367294.0,Meadowlands,Silverglen,1309.0,814.666407,sqm,5,Enchanting,0,9,1797
2024,185485.0,Meadowlands,Dreamweaver,973.0,344.67013,sqm,5,Gleaming,1,7,1690
2025,130000.0,Meadowlands,Dragonspire,1046.0,662.770002,sqm,5,Common,1,5,1399
2026,123000.0,Meadowlands,Dragonspire,1014.0,987.930502,sqm,6,Common,1,5,1215
2027,430000.0,Meadowlands,Glimmerwood,2483.0,1179.124876,sqm,5,Gleaming,0,8,1543
2028,177000.0,AetherIsles,Wyverncliff,1163.0,276.85094,sqm,5,Gleaming,0,6,1729
2029,217000.0,Meadowlands,Sunspire,1149.0,858.052108,sqm,5,Common,1,6,1507
2030,132000.0,Meadowlands,Dragonspire,713.0,1235.6099,sqm,7,Common,1,5,1318
2031,197000.0,AetherIsles,Wyverncliff,1212.0,754.836875,sqm,5,Gleaming,0,7,1602
2032,181316.0,Meadowlands,Duskwood,1166.0,817.825109,sqm,5,Common,1,6,1533
2033,158900.0,Meadowlands,Windwhisper,1067.0,1114.836,sqm,5,Common,1,6,1286
2034,164000.0,Meadowlands,Duskwood,1347.0,1127.285002,sqm,7,Gleaming,1,8,1571
2035,231500.0,Meadowlands,Sunspire,1356.0,1433.121678,sqm,5,Common,1,6,1523
2036,265000.0,AetherIsles,Wyverncliff,1879.0,987.094375,sqm,5,Gleaming,0,6,1686
2037,105500.0,GnomeBurough,Starfall,839.0,256.41228,sqm,5,Common,1,6,1319
2038,137900.0,Meadowlands,Cloudrest,1119.0,218.229147,sqm,5,Common,1,6,1585
2039,139500.0,GnomeBurough,Petalbridge,1119.0,557.418,sqm,7,Gleaming,1,6,1077
2040,155000.0,Meadowlands,Shadowmere,865.0,793.020008,sqm,5,Common,1,5,1604
2041,118900.0,Meadowlands,Dragonspire,563.0,668.9016,sqm,7,Common,1,5,1317
2042,139000.0,Meadowlands,Petalbridge,1104.0,1006.696908,sqm,5,Common,1,5,1046
2043,147000.0,Meadowlands,Brightforge,766.0,842.5373069999999,sqm,6,Common,1,6,1440
2044,356383.0,Meadowlands,Riverbend,1902.0,1141.963676,sqm,5,Gleaming,0,9,1679
2045,147000.0,Meadowlands,Brightforge,879.0,696.7725,sqm,5,Gleaming,1,7,1632
2046,138000.0,Meadowlands,Crystalhollow,612.0,624.586869,sqm,7,Common,1,5,1276
2047,136500.0,Meadowlands,Stormhold,1303.0,780.3851999999999,sqm,5,Common,1,6,1177
2048,155000.0,GnomeBurough,Petalbridge,1359.0,751.956882,sqm,6,Common,1,6,1039
2049,218836.0,Meadowlands,Sunspire,1203.0,1027.321374,sqm,6,Gleaming,0,7,1710
2050,134000.0,GnomeBurough,Stormwatch,870.0,557.418,sqm,7,Common,1,6,1162
2051,166000.0,AetherIsles,Wyverncliff,1172.0,278.523194,sqm,5,Gleaming,0,6,1722
2052,395192.0,Meadowlands,Silverglen,1492.0,943.801577,sqm,5,Enchanting,0,9,1744
2053,157900.0,Meadowlands,Crystalhollow,913.0,2428.670226,sqm,7,Common,1,5,1229
2056,130000.0,Meadowlands,Crystalhollow,672.0,915.837774,sqm,6,Common,1,5,1291
2057,140000.0,Meadowlands,Shadowmere,933.0,851.92051,sqm,7,Common,1,5,1357
2058,485000.0,Meadowlands,Silverglen,2415.0,1255.862754,sqm,5,Enchanting,0,9,1760
2059,106500.0,GnomeBurough,Mystvale,731.0,814.294795,sqm,6,Common,1,4,1099
2060,246578.0,Meadowlands,Dreamweaver,1153.0,375.792635,sqm,5,Gleaming,1,7,1777
2062,150000.0,GnomeBurough,Stormwatch,1545.0,579.7147199999999,sqm,5,Common,1,7,1007
2063,200000.0,Meadowlands,Sunspire,1329.0,757.902674,sqm,5,Gleaming,0,7,1685
2064,270000.0,Meadowlands,Ravenstone,1253.0,1350.438008,sqm,5,Gleaming,0,8,1626
2065,115000.0,GnomeBurough,Petalbridge,941.0,366.96685,sqm,8,Common,1,6,1194
2066,305000.0,AetherIsles,Wyverncliff,1197.0,381.738427,sqm,5,Gleaming,0,9,1589
2067,133000.0,Meadowlands,Dragonspire,1378.0,836.127,sqm,5,Common,1,5,1345
2068,155000.0,Meadowlands,Dragonspire,1036.0,705.13377,sqm,5,Common,1,6,1317
2069,263435.0,AetherIsles,Wyverncliff,1488.0,743.595612,sqm,5,Gleaming,0,8,1677
2070,130000.0,Meadowlands,Dragonspire,730.0,1186.742922,sqm,5,Common,1,5,1304
2071,112000.0,Meadowlands,Emberfall,1089.0,2354.069117,sqm,7,Common,1,5,1191
2072,180000.0,Meadowlands,Riverbend,984.0,471.01821,sqm,5,Gleaming,0,8,1415
2073,72000.0,GnomeBurough,Mystvale,516.0,792.834202,sqm,4,Common,1,4,1035
2074,219000.0,Meadowlands,Emberfall,1743.0,1197.333864,sqm,8,Common,1,7,1173
2075,165000.0,AetherIsles,Wyverncliff,923.0,295.43154,sqm,5,Gleaming,0,6,1673
2076,194000.0,Meadowlands,Mossheart,1101.0,1501.033771,sqm,7,Common,1,5,1576
2077,108959.0,Meadowlands,Emberfall,967.0,1198.4487,sqm,4,Common,1,4,1287
2078,86000.0,Meadowlands,Petalbridge,531.0,501.6762,sqm,6,Common,1,5,1171
2079,175000.0,Meadowlands,Stormhold,1359.0,668.9016,sqm,7,Common,1,5,1022
2081,116900.0,GnomeBurough,Petalbridge,854.0,529.5471,sqm,7,Common,1,7,1008
2082,127500.0,Meadowlands,Shadowmere,778.0,728.35952,sqm,5,Common,1,6,1481
2083,175500.0,Meadowlands,Nighthaven,1093.0,1123.19727,sqm,6,Common,1,6,1562
2084,226500.0,Meadowlands,Nighthaven,1298.0,1178.01004,sqm,6,Gleaming,1,7,1559
2085,111500.0,GnomeBurough,Petalbridge,1500.0,719.533735,sqm,6,Gleaming,1,4,1116
2086,158900.0,Meadowlands,Emberfall,1066.0,1079.161248,sqm,5,Common,1,6,1587
2087,143000.0,Meadowlands,Crystalhollow,1047.0,1311.325845,sqm,5,Common,1,5,1478
2088,138887.0,Meadowlands,Thornfield,1372.0,1220.002196,sqm,5,Common,1,5,1044
2089,153000.0,Meadowlands,Dragonspire,1009.0,868.64305,sqm,6,Common,1,5,1221
2090,141500.0,Meadowlands,Dragonspire,1150.0,891.8688,sqm,6,Modest,1,5,1242
2091,111000.0,Meadowlands,Shadowmere,729.0,949.004145,sqm,5,Common,1,4,1221
2092,257500.0,Meadowlands,Thornfield,1640.0,971.022156,sqm,6,Gleaming,0,7,1067
2094,115000.0,Meadowlands,Dragonspire,701.0,724.6434,sqm,5,Common,1,5,1208
2095,173500.0,Meadowlands,Crystalhollow,1099.0,939.620942,sqm,5,Common,1,5,1754
2096,187000.0,Meadowlands,Brightforge,1413.0,771.466512,sqm,5,Common,1,6,1456
2097,205000.0,Meadowlands,Silverglen,1053.0,662.584196,sqm,5,Gleaming,0,8,1795
2098,150000.0,Meadowlands,Ravenstone,1149.0,1197.51967,sqm,5,Common,1,6,1576
2099,149000.0,Meadowlands,Dragonspire,772.0,1044.322623,sqm,7,Common,1,6,1327
2100,155000.0,Meadowlands,Thornfield,979.0,1363.81604,sqm,4,Common,1,5,1306
2101,155000.0,Meadowlands,Verdantia,606.0,410.63126,sqm,5,Gleaming,1,8,1529
2102,159000.0,Meadowlands,Dragonspire,1072.0,882.5785,sqm,5,Common,1,6,1356
2103,145000.0,GnomeBurough,Sunspire,652.0,411.188678,sqm,5,Gleaming,1,6,1634
2104,108000.0,GnomeBurough,Starfall,839.0,156.07704,sqm,5,Common,1,6,1382
2105,198000.0,Meadowlands,Sunspire,1027.0,814.945116,sqm,5,Gleaming,0,7,1681
2106,156000.0,Meadowlands,Dragonspire,825.0,955.878967,sqm,7,Common,1,5,1345
2107,173000.0,Meadowlands,Crystalhollow,936.0,924.106141,sqm,5,Common,1,7,1464
2108,254750.0,Meadowlands,Sunspire,1679.0,1145.865602,sqm,5,Gleaming,0,8,1631
2109,140000.0,Meadowlands,Thornfield,1042.0,577.949563,sqm,5,Common,1,5,1016
2110,140000.0,Meadowlands,Dragonspire,899.0,679.585445,sqm,6,Common,1,5,1366
2111,213000.0,Meadowlands,Nighthaven,1279.0,1142.613997,sqm,6,Common,1,7,1537
2112,113500.0,GnomeBurough,Starfall,839.0,204.851115,sqm,6,Common,1,6,1242
2113,455000.0,Meadowlands,Riverbend,1570.0,1288.56461,sqm,5,Enchanting,0,10,1743
2114,229800.0,AetherIsles,Wyverncliff,1078.0,802.68192,sqm,5,Gleaming,0,7,1736
2115,229800.0,Meadowlands,Sunspire,1443.0,1022.211709,sqm,5,Gleaming,0,7,1781
2116,126000.0,Meadowlands,Shadowmere,872.0,758.08848,sqm,6,Common,1,5,1189
2117,147000.0,Meadowlands,Cloudrest,1016.0,214.420124,sqm,5,Common,1,6,1353
2118,177000.0,Meadowlands,Thornfield,1292.0,1447.057128,sqm,7,Common,1,6,1107
2119,290000.0,AetherIsles,Wyverncliff,1091.0,407.379655,sqm,5,Gleaming,0,9,1778
2120,190000.0,Meadowlands,Nighthaven,1533.0,1375.243109,sqm,5,Common,1,6,1285
2121,180000.0,AetherIsles,Wyverncliff,1163.0,278.523194,sqm,5,Gleaming,0,6,1624
2122,87000.0,Meadowlands,Stormwatch,696.0,453.552446,sqm,7,Common,1,4,1068
2123,197900.0,Meadowlands,Nighthaven,1326.0,1660.269513,sqm,5,Common,1,6,1346
2124,132000.0,GnomeBurough,Petalbridge,1101.0,891.8688,sqm,7,Common,1,5,1174
2125,179600.0,Meadowlands,Sunspire,1093.0,789.6754999999999,sqm,5,Gleaming,0,7,1646
2126,124900.0,GnomeBurough,Petalbridge,1437.0,819.40446,sqm,6,Common,1,5,990
2127,126000.0,Meadowlands,Crystalhollow,1333.0,940.642875,sqm,5,Common,1,5,1496
